cases,deaths,year,state,population,abbreviation,cases_per_capita,deaths_per_capita
143833,1462,2021,Idaho,1754367,ID,0.08198569626537663,0.000833349008502782
987459,18414,2021,Illinois,12716164,IL,0.07765384277837248,0.0014480782097494181
532671,8514,2021,Indiana,6696893,IN,0.07954001952845895,0.0012713358269275021
286356,3992,2021,Iowa,3150011,IA,0.09090634921592337,0.001267297161819435
234390,2897,2021,Kansas,2912619,KS,0.0804739651839118,0.0009946374723230193
282097,3067,2021,Kentucky,4461952,KY,0.06322277783355805,0.0006873673226426461
322181,7585,2021,Louisiana,4664616,LA,0.0690691366663408,0.0016260716852148172
25968,360,2021,Maine,1340825,ME,0.01936718065370201,0.00026849141386832735
287970,6027,2021,Maryland,6037624,MD,0.047695914816821984,0.0009982403674028062
392582,12669,2021,Massachusetts,6873003,MA,0.05711942799966768,0.0018432990644700724
541158,13381,2021,Michigan,9973907,MI,0.05425737376536597,0.0013416006385461585
423747,5502,2021,Minnesota,5600166,MN,0.07566686416081238,0.0009824708767561534
223677,4884,2021,Mississippi,2981835,MS,0.07501320495600863,0.0016379175910135873
429745,5941,2021,Missouri,6124160,MO,0.07017207257811683,0.0009700922248928833
82753,975,2021,Montana,1061705,MT,0.07794349654565062,0.0009183341888754409
170778,1727,2021,Nebraska,1923826,NE,0.08876998231648808,0.000897690331662011
233324,3209,2021,Nevada,3030281,NV,0.07699747977167794,0.00105897769876787
47328,781,2021,New Hampshire,1355244,NH,0.03492212472440387,0.0005762799909093861
545155,19244,2021,New Jersey,8885418,NJ,0.061353894662018155,0.00216579568907169
147315,2576,2021,New Mexico,2097021,NM,0.0702496541522474,0.0012284092529354737
1035396,38167,2021,New York,19514849,NY,0.05305682867441096,0.0019557927401846666
572018,7000,2021,North Carolina,10386227,NC,0.05507466763435846,0.0006739694790032992
93247,1319,2021,North Dakota,760394,ND,0.12262984715818379,0.0017346270486090106
727423,9143,2021,Ohio,11675275,OH,0.06230457098440936,0.0007831078925335806
306771,2552,2021,Oklahoma,3949342,OK,0.07767648382945817,0.000646183592102178
118473,1517,2021,Oregon,4176346,OR,0.02836762088198631,0.0003632361878062785
670769,16394,2021,Pennsylvania,12794885,PA,0.0524247775575943,0.0012812932668015383
92708,1855,2021,Rhode Island,1057798,RI,0.08764244212978281,0.0017536429450613444
325472,5484,2021,South Carolina,5091517,SC,0.06392436674570663,0.0010770856701450668
100643,1513,2021,South Dakota,879336,SD,0.11445340575161259,0.0017206164651509775
597201,7101,2021,Tennessee,6772268,TN,0.08818330875269555,0.0010485409023978378
1831486,28681,2021,Texas,28635442,TX,0.06395871242357636,0.0010015909654895495
285633,1307,2021,Utah,3151239,UT,0.09064149053753143,0.000414757496971826
7873,144,2021,Vermont,624340,VT,0.01261011628279463,0.00023064355959893646
367536,5132,2021,Virginia,8509358,VA,0.04319197758514802,0.0006031007274579351
261328,3558,2021,Washington,7512465,WA,0.03478591913572975,0.0004736128554342682
91886,1396,2021,West Virginia,1807426,WV,0.05083804260866005,0.0007723691039079885
527871,5273,2021,Wisconsin,5806975,WI,0.09090292277821069,0.0009080459275268105
45247,438,2021,Wyoming,581348,WY,0.07783117857118284,0.0007534213586354473
379593,4886,2021,Alabama,4893186,AL,0.07757583709264271,0.0009985314271723986
48302,209,2021,Alaska,736990,AK,0.0655395595598312,0.0002835859373939945
571676,9354,2021,Arizona,7174064,AZ,0.0796864928999797,0.0013038634726425635
238888,3836,2021,Arkansas,3011873,AR,0.07931542930262996,0.00127362607918727
2511923,27486,2021,California,39346023,CA,0.06384185258062804,0.0006985712380638826
348483,5058,2021,Colorado,5684926,CO,0.061299478656362455,0.0008897213437782655
196968,6192,2021,Connecticut,3570549,CT,0.055164625944077506,0.0017341870955979038
61100,947,2021,Delaware,967679,DE,0.063140772921599,0.0009786303102578438
30166,801,2021,District of Columbia,701974,DC,0.04297310156786434,0.0011410679027998188
1392115,22187,2021,Florida,21216924,FL,0.0656134225677577,0.0010457218020859197
682749,10725,2021,Georgia,10516579,GA,0.06492120679167626,0.0010198183268532476
22199,287,2021,Hawaii,1420074,HI,0.015632283951399716,0.0002021021439727789
145134,1474,2021,Idaho,1754367,ID,0.08272727428183499,0.0008401890824439812
994511,18569,2021,Illinois,12716164,IL,0.07820841253698836,0.0014602674202691943
536084,8663,2021,Indiana,6696893,IN,0.0800496588492604,0.0012935849505136187
288298,3999,2021,Iowa,3150011,IA,0.09152285499955397,0.0012695193762815432
234700,2897,2021,Kansas,2912619,KS,0.0805803986034562,0.0009946374723230193
284545,3093,2021,Kentucky,4461952,KY,0.06377141663558909,0.000693194368742649
326648,7635,2021,Louisiana,4664616,LA,0.07002677176427813,0.0016367906811621793
26565,369,2021,Maine,1340825,ME,0.019812428915033653,0.0002752036992150355
289927,6082,2021,Maryland,6037624,MD,0.04802004894640673,0.0010073499111571042
397202,12734,2021,Massachusetts,6873003,MA,0.057791623254056484,0.0018527563570101744
544276,13598,2021,Michigan,9973907,MI,0.05456998947353329,0.0013633574084859624
425320,5520,2021,Minnesota,5600166,MN,0.0759477486917352,0.000985685067192651
225444,4975,2021,Mississippi,2981835,MS,0.07560579307708173,0.0016684357115668708
432830,6123,2021,Missouri,6124160,MO,0.07067581513219773,0.0009998105862681576
83529,1006,2021,Montana,1061705,MT,0.07867439637187354,0.0009475325066755832
172067,1747,2021,Nebraska,1923826,NE,0.08944000133068167,0.0009080862822313453
235710,3246,2021,Nevada,3030281,NV,0.07778486549597216,0.0010711877875352153
47992,792,2021,New Hampshire,1355244,NH,0.03541207339785308,0.0005843966104996591
551419,19382,2021,New Jersey,8885418,NJ,0.06205886993723874,0.0021813267535640978
148499,2596,2021,New Mexico,2097021,NM,0.07081426461632954,0.0012379465918557803
1048538,38315,2021,New York,19514849,NY,0.053730264579551705,0.0019633767086796317
578309,7080,2021,North Carolina,10386227,NC,0.05568037363327414,0.0006816719873347655
93501,1336,2021,North Dakota,760394,ND,0.12296388451250273,0.001756983879409885
735003,9247,2021,Ohio,11675275,OH,0.06295380622726231,0.000792015605628133
308268,2571,2021,Oklahoma,3949342,OK,0.07805553431432376,0.0006509945200998039
119508,1550,2021,Oregon,4176346,OR,0.02861544517623779,0.0003711378319708185
679760,16583,2021,Pennsylvania,12794885,PA,0.0531274802391737,0.0012960647946425466
93852,1870,2021,Rhode Island,1057798,RI,0.08872393405924382,0.0017678233462343471
328073,5498,2021,South Carolina,5091517,SC,0.06443521645906318,0.0010798353418048098
101076,1513,2021,South Dakota,879336,SD,0.11494582275717131,0.0017206164651509775
602397,7200,2021,Tennessee,6772268,TN,0.08895055541216029,0.0010631593433691638
1862478,28949,2021,Texas,28635442,TX,0.06504100757376122,0.001010949996860534
288951,1314,2021,Utah,3151239,UT,0.09169440972265194,0.00041697884546364146
8038,149,2021,Vermont,624340,VT,0.012874395361501745,0.0002386520165294551
371913,5191,2021,Virginia,8509358,VA,0.043706352465133096,0.0006100342705054835
263713,3611,2021,Washington,7512465,WA,0.03510339149666587,0.00048066779678840435
93162,1442,2021,West Virginia,1807426,WV,0.05154401895291979,0.0007978196617731514
531890,5370,2021,Wisconsin,5806975,WI,0.09159502150431162,0.0009247499773978706
45569,464,2021,Wyoming,581348,WY,0.07838506367958606,0.0007981450009288757
384184,4994,2021,Alabama,4893186,AL,0.07851408060106442,0.0010206029364099383
48636,211,2021,Alaska,736990,AK,0.06599275431145606,0.00028629967842168824
578623,9467,2021,Arizona,7174064,AZ,0.08065484222053218,0.0013196146563509887
242593,3901,2021,Arkansas,3011873,AR,0.0805455608520014,0.0012952073344394003
2548830,28040,2021,California,39346023,CA,0.06477986352013264,0.0007126514412905213
350560,5080,2021,Colorado,5684926,CO,0.06166483081749877,0.0008935912270449959
199454,6230,2021,Connecticut,3570549,CT,0.055860877416890234,0.0017448297166626197
61729,947,2021,Delaware,967679,DE,0.06379078186051367,0.0009786303102578438
30482,806,2021,District of Columbia,701974,DC,0.04342326069056689,0.0011481906737286565
1409898,22316,2021,Florida,21216924,FL,0.06645157422442574,0.0010518018540293587
690137,10814,2021,Georgia,10516579,GA,0.06562371660974543,0.0010282811549269016
22325,297,2021,Hawaii,1420074,HI,0.01572101172192435,0.00020914403052235307
146322,1495,2021,Idaho,1754367,ID,0.08340444160201371,0.00085215921184108
1001955,18738,2021,Illinois,12716164,IL,0.07879380920220909,0.001473557591739144
542235,8743,2021,Indiana,6696893,IN,0.08096814448132889,0.0013055307886806614
290776,4060,2021,Iowa,3150011,IA,0.09230951891914028,0.001288884388022772
239988,3027,2021,Kansas,2912619,KS,0.08239594674071686,0.0010392708418093819
289992,3135,2021,Kentucky,4461952,KY,0.06499218279353969,0.0007026072893657305
333524,7681,2021,Louisiana,4664616,LA,0.07150084808695936,0.0016466521574337524
27090,372,2021,Maine,1340825,ME,0.020203978893591632,0.00027744112766393825
293079,6132,2021,Maryland,6037624,MD,0.04854210861756214,0.0010156313145701025
404053,12836,2021,Massachusetts,6873003,MA,0.05878842188778326,0.0018675970314577194
548875,13657,2021,Michigan,9973907,MI,0.05503109262999946,0.001369272843630886
427655,5596,2021,Minnesota,5600166,MN,0.07636470061780312,0.000999256093480086
228235,5013,2021,Mississippi,2981835,MS,0.0765417938953698,0.0016811795421275825
435687,6167,2021,Missouri,6124160,MO,0.07114232809070958,0.0010069952450621799
84155,1015,2021,Montana,1061705,MT,0.07926401401519255,0.0009560094376498179
173625,1756,2021,Nebraska,1923826,NE,0.0902498458800328,0.0009127644599875456
237775,3301,2021,Nevada,3030281,NV,0.07846632045014967,0.0010893379194866746
48838,816,2021,New Hampshire,1355244,NH,0.0360363152317959,0.0006021055986966185
557271,19523,2021,New Jersey,8885418,NJ,0.06271747710687331,0.002197195449893297
149984,2643,2021,New Mexico,2097021,NM,0.0715224120311623,0.0012603593383185003
1064554,38486,2021,New York,19514849,NY,0.054550972953979815,0.0019721392668731385
584694,7149,2021,North Carolina,10386227,NC,0.0562951300794793,0.0006883154007706553
93839,1341,2021,North Dakota,760394,ND,0.12340839091313188,0.0017635594178807303
742817,9368,2021,Ohio,11675275,OH,0.06362308382457801,0.0008023793872092949
311573,2633,2021,Oklahoma,3949342,OK,0.07889238257917394,0.0006666933377762676
120243,1571,2021,Oregon,4176346,OR,0.028791436341720728,0.00037616615098461667
689162,16960,2021,Pennsylvania,12794885,PA,0.053862305132089894,0.0013255296940926002
95463,1890,2021,Rhode Island,1057798,RI,0.09024690914522432,0.001786730547798351
333235,5582,2021,South Carolina,5091517,SC,0.06544905968103416,0.0010963333717632683
101684,1519,2021,South Dakota,879336,SD,0.11563725356405288,0.0017274397954820456
610347,7312,2021,Tennessee,6772268,TN,0.09012446052046375,0.0010796973775993508
1887800,29278,2021,Texas,28635442,TX,0.06592529635128384,0.0010224392555211825
292720,1333,2021,Utah,3151239,UT,0.09289044721774514,0.00042300821994142624
8158,152,2021,Vermont,624340,VT,0.013066598327834193,0.00024345709068776628
377300,5226,2021,Virginia,8509358,VA,0.04433942020067789,0.0006141473892625037
265790,3681,2021,Washington,7512465,WA,0.0353798653304874,0.0004899856438599048
94678,1481,2021,West Virginia,1807426,WV,0.05238278081647603,0.000819397308658833
535999,5442,2021,Wisconsin,5806975,WI,0.09230261883338571,0.0009371488597763896
45890,464,2021,Wyoming,581348,WY,0.07893722864790108,0.0007981450009288757
389230,5080,2021,Alabama,4893186,AL,0.07954531056044058,0.0010381783974694606
48961,214,2021,Alaska,736990,AK,0.06643373722845629,0.0002903702899632288
588383,9764,2021,Arizona,7174064,AZ,0.08201529844172006,0.001361013785212956
245916,3926,2021,Arkansas,3011873,AR,0.08164886102435262,0.0013035078172286812
2589250,28554,2021,California,39346023,CA,0.06580715921403289,0.0007257150233455615
354998,5164,2021,Colorado,5684926,CO,0.06244549181466918,0.0009083671449725115
202758,6287,2021,Connecticut,3570549,CT,0.05678622531156973,0.0017607936482596934
62949,949,2021,Delaware,967679,DE,0.06505153051786801,0.0009806971113354738
30750,808,2021,District of Columbia,701974,DC,0.0438050412123526,0.0011510397821001917
1429714,22480,2021,Florida,21216924,FL,0.06738554561443497,0.00105953153246908
699806,10878,2021,Georgia,10516579,GA,0.06654312205518544,0.0010343667841034617
22611,297,2021,Hawaii,1420074,HI,0.01592240967724217,0.00020914403052235307
147500,1519,2021,Idaho,1754367,ID,0.08407590886057478,0.0008658393597234786
1010808,18944,2021,Illinois,12716164,IL,0.07949000972305799,0.001489757445720266
549514,8823,2021,Indiana,6696893,IN,0.08205506643155266,0.0013174766268477039
293189,4065,2021,Iowa,3150011,IA,0.09307554799014987,0.001290471684067135
240540,3027,2021,Kansas,2912619,KS,0.08258546689422819,0.0010392708418093819
294951,3161,2021,Kentucky,4461952,KY,0.06610357977853638,0.0007084343354657334
338054,7728,2021,Louisiana,4664616,LA,0.07247198911979036,0.0016567280136242726
27625,385,2021,Maine,1340825,ME,0.020602986966979285,0.00028713665094251675
296049,6173,2021,Maryland,6037624,MD,0.04903402398029424,0.001022422065368761
411601,12909,2021,Massachusetts,6873003,MA,0.05988663179690159,0.0018782182984642957
553222,13863,2021,Michigan,9973907,MI,0.05546692986008392,0.001389926735831806
429638,5640,2021,Minnesota,5600166,MN,0.07671879726422395,0.0010071130034359696
231490,5061,2021,Mississippi,2981835,MS,0.0776334035920834,0.0016972770123095343
440563,6238,2021,Missouri,6124160,MO,0.07193851891524715,0.0010185886717525342
84848,1039,2021,Montana,1061705,MT,0.07991673770020863,0.0009786145869144442
174590,1881,2021,Nebraska,1923826,NE,0.09075145049500319,0.0009777391510458846
241144,3349,2021,Nevada,3030281,NV,0.07957809853277634,0.0011051780346443118
49261,827,2021,New Hampshire,1355244,NH,0.03634843614876731,0.0006102222182868915
564750,19646,2021,New Jersey,8885418,NJ,0.06355919327599445,0.0022110383552017476
151819,2682,2021,New Mexico,2097021,NM,0.07239746287710042,0.001278957149213098
1082142,38683,2021,New York,19514849,NY,0.05545223537215174,0.0019822341438563013
595308,7262,2021,North Carolina,10386227,NC,0.057317060372356586,0.0006991951937888513
94163,1348,2021,North Dakota,760394,ND,0.12383448580604266,0.0017727651717399139
753068,9462,2021,Ohio,11675275,OH,0.06450109312200356,0.0008104305894293711
315354,2672,2021,Oklahoma,3949342,OK,0.07984975725070151,0.0006765684005082366
121087,1577,2021,Oregon,4176346,OR,0.028993526877322904,0.0003776028135599876
699018,17220,2021,Pennsylvania,12794885,PA,0.05463261295431729,0.0013458503144029822
96591,1910,2021,Rhode Island,1057798,RI,0.09131327531343414,0.0018056377493623546
338112,5661,2021,South Carolina,5091517,SC,0.06640692744421751,0.0011118493761289611
102132,1544,2021,South Dakota,879336,SD,0.11614672889543928,0.0017558703385281622
620557,7424,2021,Tennessee,6772268,TN,0.09163207953376919,0.0010962354118295378
1910426,29645,2021,Texas,28635442,TX,0.06671543606695507,0.0010352555410180154
297317,1362,2021,Utah,3151239,UT,0.09434923850587024,0.00043221094940751873
8403,155,2021,Vermont,624340,VT,0.013459012717429606,0.00024826216484607745
382679,5275,2021,Virginia,8509358,VA,0.04497154779479251,0.000619905755522332
269033,3719,2021,Washington,7512465,WA,0.03581154787409991,0.0004950439036987194
96002,1518,2021,West Virginia,1807426,WV,0.053115314264595065,0.0008398684095503771
540508,5485,2021,Wisconsin,5806975,WI,0.09307909884234046,0.0009445537478635607
46168,489,2021,Wyoming,581348,WY,0.07941542759242312,0.0008411485031340953
394287,5191,2021,Alabama,4893186,AL,0.08057878854390575,0.001060863004185821
49366,214,2021,Alaska,736990,AK,0.06698326978656427,0.0002903702899632288
602146,9970,2021,Arizona,7174064,AZ,0.08393373686100375,0.0013897283325044216
248860,3966,2021,Arkansas,3011873,AR,0.08262632587761834,0.0013167885896915308
2640221,29228,2021,California,39346023,CA,0.06710261415747151,0.0007428450900869956
357465,5207,2021,Colorado,5684926,CO,0.06287944645189752,0.0009159310077211208
205994,6324,2021,Connecticut,3570549,CT,0.0576925285159229,0.001771156200349022
63503,957,2021,Delaware,967679,DE,0.06562403441637155,0.000988964315645994
31107,809,2021,District of Columbia,701974,DC,0.04431360705667162,0.0011524643362859593
1449244,22665,2021,Florida,21216924,FL,0.06830603719936028,0.00106825098680657
712785,10958,2021,Georgia,10516579,GA,0.06777726863460067,0.001041973820574162
22894,301,2021,Hawaii,1420074,HI,0.01612169506659512,0.00021196078514218274
148578,1526,2021,Idaho,1754367,ID,0.08469037550295919,0.0008698294028558448
1020011,19110,2021,Illinois,12716164,IL,0.08021373426766122,0.001502811696986607
555613,8892,2021,Indiana,6696893,IN,0.08296578726881257,0.001327779912266778
294762,4124,2021,Iowa,3150011,IA,0.09357491132570649,0.0013092017773906185
245415,3148,2021,Kansas,2912619,KS,0.08425921824996678,0.0010808142087928424
299476,3194,2021,Kentucky,4461952,KY,0.06711770991709458,0.0007158302016695831
341431,7833,2021,Louisiana,4664616,LA,0.07319595010607519,0.0016792379051137328
28407,426,2021,Maine,1340825,ME,0.02118620998265993,0.00031771483974418735
299781,6216,2021,Maryland,6037624,MD,0.049652147931040426,0.0010295440723039394
419721,12985,2021,Massachusetts,6873003,MA,0.061068065880372814,0.0018892760558957998
557079,13903,2021,Michigan,9973907,MI,0.055853638899981725,0.001393937200336839
432012,5688,2021,Minnesota,5600166,MN,0.07714271326957094,0.001015684177933297
233665,5101,2021,Mississippi,2981835,MS,0.07836282020970309,0.001710691570794494
445310,6276,2021,Missouri,6124160,MO,0.07271364562650225,0.0010247936043473718
85668,1049,2021,Montana,1061705,MT,0.08068908030008336,0.0009880333991080384
175655,1808,2021,Nebraska,1923826,NE,0.09130503486282024,0.0009397939314678146
244103,3409,2021,Nevada,3030281,NV,0.08055457563176484,0.0011249781785913583
50152,846,2021,New Hampshire,1355244,NH,0.03700588233557942,0.0006242418339428177
571771,19756,2021,New Jersey,8885418,NJ,0.06434936431803208,0.0022234181892174347
153456,2712,2021,New Mexico,2097021,NM,0.0731780940677275,0.0012932631575935578
1101702,38846,2021,New York,19514849,NY,0.05645454904621604,0.001990586757806837
605187,7383,2021,North Carolina,10386227,NC,0.058268223869938525,0.0007108452376401941
94446,1360,2021,North Dakota,760394,ND,0.1242066612834925,0.0017885464640699426
762603,9544,2021,Ohio,11675275,OH,0.0653177762408166,0.0008174539786000758
320586,2703,2021,Oklahoma,3949342,OK,0.08117453489720566,0.0006844178093464683
122847,1590,2021,Oregon,4176346,OR,0.029414947899431703,0.00038071558247329123
709235,17427,2021,Pennsylvania,12794885,PA,0.055431135176283335,0.0013620286544193247
97614,1916,2021,Rhode Island,1057798,RI,0.09228037867343293,0.0018113099098315557
344176,5695,2021,South Carolina,5091517,SC,0.06759792808312336,0.0011185271501597657
102580,1556,2021,South Dakota,879336,SD,0.1166562042268257,0.001769516999190298
627776,7549,2021,Tennessee,6772268,TN,0.09269804443651669,0.0011146930393185856
1934504,30109,2021,Texas,28635442,TX,0.06755628217647208,0.0010514592371230031
301110,1383,2021,Utah,3151239,UT,0.09555289205293536,0.0004388749948829651
8619,156,2021,Vermont,624340,VT,0.01380497805682801,0.0002498638562321812
387917,5312,2021,Virginia,8509358,VA,0.04558710539620028,0.0006242539096368963
273142,3768,2021,Washington,7512465,WA,0.03635850549719699,0.0005015663966487698
97898,1554,2021,West Virginia,1807426,WV,0.05416431986703743,0.0008597862374448525
544618,5530,2021,Wisconsin,5806975,WI,0.09378686837811424,0.0009523030493501349
46647,489,2021,Wyoming,581348,WY,0.08023937469467514,0.0008411485031340953
399150,5299,2021,Alabama,4893186,AL,0.08157261955707386,0.0010829345134233605
49681,215,2021,Alaska,736990,AK,0.06741068399842604,0.0002917271604770757
611900,10083,2021,Arizona,7174064,AZ,0.08529335673615401,0.0014054795162128466
251746,4010,2021,Arkansas,3011873,AR,0.08358453361081294,0.0013313974394006654
2687450,29699,2021,California,39346023,CA,0.06830296419030711,0.0007548158043825674
360857,5262,2021,Colorado,5684926,CO,0.0634761120901134,0.0009256057158879465
205994,6324,2021,Connecticut,3570549,CT,0.0576925285159229,0.001771156200349022
64475,969,2021,Delaware,967679,DE,0.06662849974009977,0.0010013651221117746
31457,813,2021,District of Columbia,701974,DC,0.044812201021690264,0.0011581625530290296
1464689,22803,2021,Florida,21216924,FL,0.0690339938060767,0.0010747552284204817
724317,11096,2021,Georgia,10516579,GA,0.0688738229418521,0.00105509595848612
23122,305,2021,Hawaii,1420074,HI,0.01628225007992541,0.0002147775397620124
149316,1530,2021,Idaho,1754367,ID,0.08511104005034295,0.0008721094275029113
1026639,19212,2021,Illinois,12716164,IL,0.08073496063750042,0.0015108329839092984
561579,8966,2021,Indiana,6696893,IN,0.08385664815011977,0.0013388298125712923
296171,4127,2021,Iowa,3150011,IA,0.09402221135100798,0.0013101541550172365
245521,3148,2021,Kansas,2912619,KS,0.08429561161277874,0.0010808142087928424
303769,3214,2021,Kentucky,4461952,KY,0.06807984487506813,0.0007203125448234316
341431,7833,2021,Louisiana,4664616,LA,0.07319595010607519,0.0016792379051137328
29019,432,2021,Maine,1340825,ME,0.021642645386236087,0.0003221896966419928
303535,6246,2021,Maryland,6037624,MD,0.05027391569928833,0.0010345129143517384
427135,13074,2021,Massachusetts,6873003,MA,0.062146779217177706,0.0019022252718353244
559830,14134,2021,Michigan,9973907,MI,0.056129458596315365,0.0014170976328534044
434481,5731,2021,Minnesota,5600166,MN,0.07758359305777722,0.0010233625217538195
236868,5146,2021,Mississippi,2981835,MS,0.07943699098038624,0.0017257829490900738
448586,6309,2021,Missouri,6124160,MO,0.07324857613125718,0.0010301820984428885
86116,1054,2021,Montana,1061705,MT,0.08111104308635637,0.0009927428052048356
176645,1812,2021,Nebraska,1923826,NE,0.09181963441600229,0.0009418731215816815
246659,3457,2021,Nevada,3030281,NV,0.08139806176390903,0.0011408182937489957
50871,862,2021,New Hampshire,1355244,NH,0.03753641410698,0.000636047826074124
579182,19854,2021,New Jersey,8885418,NJ,0.06518342749885261,0.002234447495885956
154954,2734,2021,New Mexico,2097021,NM,0.07389244075285846,0.0013037542304058947
1119541,39041,2021,New York,19514849,NY,0.057368673465011184,0.0020005791487292574
614715,7468,2021,North Carolina,10386227,NC,0.05918559261221616,0.000719029152742377
94566,1360,2021,North Dakota,760394,ND,0.1243644742067928,0.0017885464640699426
770977,9599,2021,Ohio,11675275,OH,0.06603501844710295,0.0008221647884096949
324875,2738,2021,Oklahoma,3949342,OK,0.08226053859098553,0.0006932800451315687
124476,1607,2021,Oregon,4176346,OR,0.029805001788644907,0.00038478612643684214
718642,17681,2021,Pennsylvania,12794885,PA,0.05616635085035934,0.0013818803373379285
97614,1916,2021,Rhode Island,1057798,RI,0.09228037867343293,0.0018113099098315557
350084,5758,2021,South Carolina,5091517,SC,0.06875828952353492,0.0011309006726286095
102901,1570,2021,South Dakota,879336,SD,0.11702125239953784,0.0017854381032961235
634222,7634,2021,Tennessee,6772268,TN,0.09364986737087191,0.0011272442260111383
1952047,30441,2021,Texas,28635442,TX,0.06816891459192423,0.0010630532610601926
303723,1392,2021,Utah,3151239,UT,0.0963820897113802,0.0004417310143724421
8790,156,2021,Vermont,624340,VT,0.014078867283851748,0.0002498638562321812
393715,5381,2021,Virginia,8509358,VA,0.04626847289772037,0.0006323626294721646
275832,3775,2021,Washington,7512465,WA,0.036716577048944654,0.0005024981813559197
99778,1570,2021,West Virginia,1807426,WV,0.0552044731015267,0.0008686386053979527
548134,5568,2021,Wisconsin,5806975,WI,0.09439234713426525,0.0009588469039387977
46719,489,2021,Wyoming,581348,WY,0.08036322478102617,0.0008411485031340953
401900,5334,2021,Alabama,4893186,AL,0.08213462557932602,0.0010900873173429336
49935,215,2021,Alaska,736990,AK,0.06775532910894314,0.0002917271604770757
618546,10141,2021,Arizona,7174064,AZ,0.08621974936381945,0.0014135641945764632
255076,4043,2021,Arkansas,3011873,AR,0.08469015791834517,0.0013423540766825163
2729858,30000,2021,California,39346023,CA,0.0693807859564358,0.0007624658786988459
363019,5279,2021,Colorado,5684926,CO,0.06385641607296208,0.0009285960802304199
205994,6324,2021,Connecticut,3570549,CT,0.0576925285159229,0.001771156200349022
65273,972,2021,Delaware,967679,DE,0.06745315337007417,0.0010044653237282198
31791,817,2021,District of Columbia,701974,DC,0.04528800211973663,0.0011638607697720999
1477002,22911,2021,Florida,21216924,FL,0.06961433240746868,0.0010798455044661516
732121,11097,2021,Georgia,10516579,GA,0.0696158893495689,0.0010551910464420037
23300,306,2021,Hawaii,1420074,HI,0.016407595660507833,0.00021548172841696981
149742,1536,2021,Idaho,1754367,ID,0.08535386267525552,0.000875529464473511
1031288,19295,2021,Illinois,12716164,IL,0.08110055831302584,0.001517360109542469
566670,8985,2021,Indiana,6696893,IN,0.08461685142647493,0.001341666949135965
296682,4138,2021,Iowa,3150011,IA,0.09418443300674188,0.0013136462063148351
245529,3148,2021,Kansas,2912619,KS,0.0842983582816702,0.0010808142087928424
306823,3224,2021,Kentucky,4461952,KY,0.06876429867466077,0.0007225537164003557
346829,7873,2021,Louisiana,4664616,LA,0.07435317290855238,0.0016878131018716225
29298,432,2021,Maine,1340825,ME,0.02185072623198404,0.0003221896966419928
306853,6272,2021,Maryland,6037624,MD,0.050823469629774895,0.0010388192441264975
432791,13151,2021,Massachusetts,6873003,MA,0.06296970916497491,0.0019134285260751377
559886,14134,2021,Michigan,9973907,MI,0.05613507324662241,0.0014170976328534044
436640,5775,2021,Minnesota,5600166,MN,0.0779691173440216,0.0010312194317097028
239082,5167,2021,Mississippi,2981835,MS,0.08017948679252876,0.0017328255922946776
450886,6316,2021,Missouri,6124160,MO,0.07362413784094472,0.0010313251123419374
86324,1056,2021,Montana,1061705,MT,0.08130695437998314,0.0009946265676435545
177001,1815,2021,Nebraska,1923826,NE,0.09200468233613643,0.0009434325141670816
248758,3470,2021,Nevada,3030281,NV,0.08209073679965653,0.0011451083249375224
51600,869,2021,New Hampshire,1355244,NH,0.038074324623462635,0.0006412129476315704
584828,19886,2021,New Jersey,8885418,NJ,0.06581885061569416,0.002238048902145065
156157,2751,2021,New Mexico,2097021,NM,0.0744661116889149,0.0013118609684881553
1135849,39208,2021,New York,19514849,NY,0.05820434480430774,0.0020091367348012788
623503,7609,2021,North Carolina,10386227,NC,0.06003171315242773,0.0007326048236765863
94724,1360,2021,North Dakota,760394,ND,0.1245722612224715,0.0017885464640699426
777065,9627,2021,Ohio,11675275,OH,0.06655646226748406,0.0008245630188582282
331362,2761,2021,Oklahoma,3949342,OK,0.08390309069206972,0.0006991038000760633
125683,1607,2021,Oregon,4176346,OR,0.03009401041005702,0.00038478612643684214
725506,17780,2021,Pennsylvania,12794885,PA,0.056702815226553425,0.0013896178043022662
97614,1916,2021,Rhode Island,1057798,RI,0.09228037867343293,0.0018113099098315557
354525,5811,2021,South Carolina,5091517,SC,0.06963052465502914,0.0011413101439119225
103318,1585,2021,South Dakota,879336,SD,0.11749547385754706,0.0018024964291237934
641123,7715,2021,Tennessee,6772268,TN,0.09466887606928727,0.0011392047686240414
1966081,30599,2021,Texas,28635442,TX,0.06865900655558241,0.0010685708989580116
305999,1393,2021,Utah,3151239,UT,0.09710434530671903,0.00044204834987127286
8967,156,2021,Vermont,624340,VT,0.014362366659192107,0.0002498638562321812
398856,5383,2021,Virginia,8509358,VA,0.04687263128428725,0.0006325976648297087
276333,3776,2021,Washington,7512465,WA,0.03678326621155639,0.0005026312934569413
101212,1582,2021,West Virginia,1807426,WV,0.055997866579323305,0.0008752778813627778
550260,5571,2021,Wisconsin,5806975,WI,0.09475845857783097,0.0009593635240379027
46832,489,2021,Wyoming,581348,WY,0.08055760061099376,0.0008411485031340953
404000,5347,2021,Alabama,4893186,AL,0.08256379381450041,0.0010927440730844893
50111,215,2021,Alaska,736990,AK,0.06799413831938018,0.0002917271604770757
627771,10147,2021,Arizona,7174064,AZ,0.08750563139665328,0.0014144005406140788
